time_published,ticker_sentiment_score,ticker_sentiment_label
20220311T164500,-0.672107,Bearish
20220311T170800,0.041213,Neutral
20220311T172700,0.013787,Neutral
20220311T182300,0.012485,Neutral
20220311T183100,-0.02492,Neutral
20220311T202900,0.088082,Neutral
20220314T084500,0.002512,Neutral
20220314T084900,0.046044,Neutral
20220314T133700,0.007638,Neutral
20220314T160552,0.050108,Neutral
20220314T223300,0.003923,Neutral
20220315T111946,0.015911,Neutral
20220316T060616,0.000433,Neutral
20220316T080000,0.001236,Neutral
20220316T114500,0.085355,Neutral
20220316T120000,0.132193,Neutral
20220316T144500,0.27194,Somewhat-Bullish
20220316T150000,0.139053,Neutral
20220316T160300,0.065289,Neutral
20220316T162750,0.090381,Neutral
20220316T170800,0.00228,Neutral
20220316T170837,0.001827,Neutral
20220317T003000,0.009651,Neutral
20220317T120000,0.002363,Neutral
20220317T151300,0.046455,Neutral
20220317T175846,0.09676,Neutral
20220317T181143,-0.0864,Neutral
20220318T125009,0.056577,Neutral
20220318T140000,0.030311,Neutral
20220318T174700,-0.004058,Neutral
20220318T183200,0.108651,Neutral
20220320T123313,0.079761,Neutral
20220321T101900,0.057734,Neutral
20220321T130643,0.022954,Neutral
20220321T141651,0.254218,Somewhat-Bullish
20220321T151500,0.000699,Neutral
20220322T083000,0.005184,Neutral
20220322T090000,0.01221,Neutral
20220323T023122,0.272493,Somewhat-Bullish
20220323T034929,0.000605,Neutral
20220323T092000,0.000606,Neutral
20220323T104000,0.000578,Neutral
20220323T105200,-0.204026,Somewhat-Bearish
20220324T105500,0.000615,Neutral
20220324T130000,0.168416,Somewhat-Bullish
20220324T152300,0.000745,Neutral
20220324T213031,0.017301,Neutral
20220325T121500,0.012403,Neutral
20220325T123000,0.114637,Neutral
20220325T124500,0.000733,Neutral
20220326T154200,0.073319,Neutral
20220327T043040,0.017301,Neutral
20220328T102008,0.00546,Neutral
20220328T103500,0.000773,Neutral
20220328T110000,0.001904,Neutral
20220328T113000,0.031246,Neutral
20220328T143000,0.020825,Neutral
20220329T115500,0.093829,Neutral
20220329T144600,0.00179,Neutral
20220330T135203,0.083448,Neutral
20220331T111200,0.002424,Neutral
20220331T131500,0.003464,Neutral
20220331T173127,0.001256,Neutral
20220331T205600,0.001016,Neutral
20220401T115411,0.120611,Neutral
20220401T123000,-0.000882,Neutral
20220401T155700,0.010814,Neutral
20220401T180000,0.165338,Somewhat-Bullish
20220401T183706,0.005573,Neutral
20220402T152300,0.081977,Neutral
20220404T071500,0.00486,Neutral
20220404T120000,0.128063,Neutral
20220404T121800,0.004609,Neutral
20220404T121927,0.000547,Neutral
20220404T124646,0.010737,Neutral
20220404T160000,0.05573,Neutral
20220404T172100,0.032334,Neutral
20220404T174900,0.011379,Neutral
20220404T191600,0.025674,Neutral
20220405T123154,0.01263,Neutral
20220405T145003,0.0596,Neutral
20220405T145250,0.110089,Neutral
20220405T164904,0.141813,Neutral
20220405T180000,0.028201,Neutral
20220405T213916,-0.078185,Neutral
20220406T091818,0.001021,Neutral
20220406T101700,0.005799,Neutral
20220406T113856,6.7e-05,Neutral
20220406T125609,0.032074,Neutral
20220406T153000,0.005343,Neutral
20220406T221700,0.018825,Neutral
20220407T083000,0.033353,Neutral
20220407T115400,0.012422,Neutral
20220407T120000,0.125516,Neutral
20220407T202100,0.030202,Neutral
20220408T110700,0.00228,Neutral
20220411T074700,0.00556,Neutral
20220411T080925,0.000415,Neutral
20220411T091500,0.078767,Neutral
20220411T110000,0.023945,Neutral
20220411T114500,0.251332,Somewhat-Bullish
20220411T120000,-0.356061,Bearish
20220411T120100,0.008242,Neutral
20220411T130706,0.01907,Neutral
20220411T150800,0.001293,Neutral
20220411T205142,0.004382,Neutral
20220411T224500,0.011683,Neutral
20220412T001500,-0.130358,Neutral
20220412T132321,0.019842,Neutral
20220413T113606,-0.057151,Neutral
20220413T120500,0.155906,Somewhat-Bullish
20220413T121000,-0.204988,Somewhat-Bearish
20220413T145245,0.002853,Neutral
20220413T171300,0.007149,Neutral
20220414T114000,0.28527,Somewhat-Bullish
20220414T123000,0.015535,Neutral
20220414T173714,0.057753,Neutral
20220414T191213,-0.057628,Neutral
20220418T020438,0.119866,Neutral
20220418T054500,0.002241,Neutral
20220418T103500,0.00064,Neutral
20220418T152329,0.016848,Neutral
20220418T153500,0.000643,Neutral
20220418T162254,0.079122,Neutral
20220419T112000,0.000918,Neutral
20220420T050000,0.023203,Neutral
20220420T120000,0.00228,Neutral
20220420T130100,0.00228,Neutral
20220420T163710,0.000542,Neutral
20220420T171500,0.257739,Somewhat-Bullish
20220420T185300,0.002285,Neutral
20220421T105800,0.061534,Neutral
20220421T111000,0.000634,Neutral
20220421T113000,0.003766,Neutral
20220421T122000,0.356338,Bullish
20220421T130050,0.000267,Neutral
20220421T153231,0.064503,Neutral
20220421T193000,0.554341,Bullish
20220422T050000,0.014384,Neutral
20220422T201012,-0.227777,Somewhat-Bearish
20220425T093000,0.006169,Neutral
20220425T120905,0.00043,Neutral
20220425T123016,-0.168809,Somewhat-Bearish
20220426T010900,-0.052664,Neutral
20220426T102009,0.002118,Neutral
20220426T112500,0.175755,Somewhat-Bullish
20220426T112500,0.183355,Somewhat-Bullish
20220426T113000,0.006164,Neutral
20220426T120000,0.079705,Neutral
20220426T155730,0.018698,Neutral
20220427T004541,0.081544,Neutral
20220427T083703,0.001264,Neutral
20220427T083755,0.00071,Neutral
20220427T084000,0.002791,Neutral
20220427T120000,0.002363,Neutral
20220427T214519,0.020883,Neutral
20220428T112329,0.158149,Somewhat-Bullish
20220428T171754,0.002125,Neutral
20220429T071000,0.008518,Neutral
20220429T124900,0.061219,Neutral
20220429T144500,0.004693,Neutral
20220502T113000,0.01284,Neutral
20220502T113000,0.01284,Neutral
20220502T131000,0.003087,Neutral
20220502T174540,0.000378,Neutral
20220502T175857,0.007069,Neutral
20220502T184314,0.136739,Neutral
20220503T005100,0.068761,Neutral
20220503T061500,0.002305,Neutral
20220503T120000,0.143604,Neutral
20220503T120000,0.002363,Neutral
20220503T140619,0.000278,Neutral
20220503T171304,0.000221,Neutral
20220503T174116,0.000615,Neutral
20220503T194957,0.017352,Neutral
20220503T220018,0.005544,Neutral
20220504T082931,0.008929,Neutral
20220504T113000,0.00228,Neutral
20220504T124500,0.002514,Neutral
20220504T140000,0.003461,Neutral
20220504T150000,0.059283,Neutral
20220504T151600,0.035954,Neutral
20220504T182004,0.047438,Neutral
20220505T104500,0.012641,Neutral
20220505T105800,0.004033,Neutral
20220505T111500,0.022164,Neutral
20220505T113300,0.020496,Neutral
20220505T114900,0.005599,Neutral
20220505T120000,0.119166,Neutral
20220505T120307,0.000567,Neutral
20220505T122050,0.000549,Neutral
20220505T124800,0.001954,Neutral
20220505T132156,0.012759,Neutral
20220505T145946,0.101078,Neutral
20220505T153200,0.332428,Somewhat-Bullish
20220505T161934,0.011109,Neutral
20220505T180543,0.008101,Neutral
20220505T200459,0.069383,Neutral
20220506T092308,-0.116852,Neutral
20220506T100700,0.176166,Somewhat-Bullish
20220506T104740,0.040471,Neutral
20220506T123000,0.016044,Neutral
20220506T192502,0.049321,Neutral
20220508T101300,-0.580655,Bearish
20220509T094621,0.000414,Neutral
20220509T120000,0.005107,Neutral
20220509T131902,0.000367,Neutral
20220509T220007,0.007354,Neutral
20220510T105002,0.064316,Neutral
20220510T110000,0.001475,Neutral
20220510T120000,0.00228,Neutral
20220510T150000,0.002499,Neutral
20220511T091500,0.001027,Neutral
20220511T092805,0.00069,Neutral
20220511T093200,0.022377,Neutral
20220511T105039,0.057604,Neutral
20220511T124500,0.010024,Neutral
20220511T151500,0.004754,Neutral
20220511T160600,-0.03414,Neutral
20220511T174642,-0.03414,Neutral
20220512T001500,0.005773,Neutral
20220512T015647,0.006316,Neutral
20220512T203838,0.137458,Neutral
20220513T121314,0.0059,Neutral
20220513T133000,0.006304,Neutral
20220513T141700,0.004395,Neutral
20220513T143300,0.004395,Neutral
20220513T203000,0.1794,Somewhat-Bullish
20220514T144500,0.187212,Somewhat-Bullish
20220516T080854,0.0005,Neutral
20220516T102007,0.002118,Neutral
20220516T160000,0.008116,Neutral
20220516T193355,-0.089727,Neutral
20220516T230000,0.019461,Neutral
20220517T081928,0.028095,Neutral
20220517T153000,0.002308,Neutral
20220517T170239,-0.546168,Bearish
20220517T181300,0.006064,Neutral
20220518T083000,0.023125,Neutral
20220518T100000,0.00043,Neutral
20220518T100000,0.059098,Neutral
20220518T164800,0.083794,Neutral
20220519T093000,0.001441,Neutral
20220519T120500,0.007383,Neutral
20220519T123000,0.011586,Neutral
20220519T132040,0.000689,Neutral
20220519T153000,0.001771,Neutral
20220519T203120,-0.126581,Neutral
20220519T220005,-0.01857,Neutral
20220520T083000,0.065897,Neutral
20220524T143200,-0.011127,Neutral
20220525T154000,0.047403,Neutral
20220525T194607,0.16217,Somewhat-Bullish
20220525T220005,0.037302,Neutral
20220526T191707,-0.001769,Neutral
20220526T230000,0.003541,Neutral
20220527T000300,-0.055819,Neutral
20220527T073000,0.006361,Neutral
20220531T122700,0.002689,Neutral
20220531T140347,0.081444,Neutral
20220531T203000,0.06086,Neutral
20220531T220007,-0.006265,Neutral
20220601T151412,0.00984,Neutral
20220601T155900,0.158343,Somewhat-Bullish
20220601T201500,0.050543,Neutral
20220602T023000,0.008005,Neutral
20220602T033049,0.123816,Neutral
20220602T143500,0.008789,Neutral
20220602T150134,0.064543,Neutral
20220602T170100,0.124246,Neutral
20220602T195700,0.059519,Neutral
20220602T214505,-0.365085,Bearish
20220603T111500,0.001053,Neutral
20220603T153500,0.00087,Neutral
20220604T004500,0.00066,Neutral
20220605T170000,0.0504,Neutral
20220606T051913,0.02486,Neutral
20220606T075745,0.000694,Neutral
20220606T145337,0.062098,Neutral
20220606T150944,0.001899,Neutral
20220606T220014,0.015557,Neutral
20220608T120000,0.021562,Neutral
20220608T131500,-0.010554,Neutral
20220608T154000,0.001807,Neutral
20220609T083000,0.059232,Neutral
20220609T110000,0.000441,Neutral
20220609T113000,0.001191,Neutral
20220609T121403,0.00454,Neutral
20220609T163800,-0.016034,Neutral
20220610T120036,-0.140051,Neutral
20220610T181000,0.016049,Neutral
20220610T193546,0.062225,Neutral
20220610T201719,-0.120157,Neutral
20220610T210641,-0.159004,Somewhat-Bearish
20220610T212900,0.209581,Somewhat-Bullish
20220610T220100,-0.220764,Somewhat-Bearish
20220610T223000,0.021918,Neutral
20220611T024750,-0.06724,Neutral
20220611T062200,-0.100074,Neutral
20220611T124231,-0.023955,Neutral
20220612T113400,-0.208805,Somewhat-Bearish
20220612T213645,0.026796,Neutral
20220613T031115,-0.343682,Somewhat-Bearish
20220613T050000,-0.144987,Neutral
20220613T080000,0.010958,Neutral
20220613T081851,-0.003016,Neutral
20220613T092639,0.058296,Neutral
20220613T092800,-0.011136,Neutral
20220613T100208,0.016826,Neutral
20220613T112417,0.000261,Neutral
20220613T114900,-0.028116,Neutral
20220613T114900,-0.144987,Neutral
20220613T115400,0.014751,Neutral
20220613T123000,-0.402555,Bearish
20220613T134300,0.075022,Neutral
20220613T135141,-0.112123,Neutral
20220613T152405,0.034625,Neutral
20220613T152856,0.029248,Neutral
20220613T161842,-0.007027,Neutral
20220613T180200,0.238825,Somewhat-Bullish
20220613T190100,0.005094,Neutral
20220613T194453,-0.32662,Somewhat-Bearish
20220613T194923,0.000567,Neutral
20220613T200500,0.075358,Neutral
20220613T201511,-0.001738,Neutral
20220613T202500,-0.028767,Neutral
20220613T204200,0.01942,Neutral
20220613T212503,-0.021971,Neutral
20220613T214000,0.054104,Neutral
20220614T023034,0.228106,Somewhat-Bullish
20220614T032200,0.038621,Neutral
20220614T070000,0.002035,Neutral
20220614T072500,0.119524,Neutral
20220614T073436,0.13435,Neutral
20220614T090253,0.220492,Somewhat-Bullish
20220614T094300,-0.003244,Neutral
20220614T094509,0.026115,Neutral
20220614T100100,0.050371,Neutral
20220614T101326,4.5e-05,Neutral
20220614T101900,0.10016,Neutral
20220614T112800,0.270429,Somewhat-Bullish
20220614T113900,0.022746,Neutral
20220614T114058,0.053997,Neutral
20220614T115000,-0.129264,Neutral
20220614T122600,0.05052,Neutral
20220614T124050,0.17042,Somewhat-Bullish
20220614T134427,-0.000805,Neutral
20220614T143310,0.101094,Neutral
20220614T143800,0.058236,Neutral
20220614T145700,0.034568,Neutral
20220614T145700,0.025698,Neutral
20220614T150710,0.054983,Neutral
20220614T154748,-0.439321,Bearish
20220614T164430,0.039478,Neutral
20220614T172000,-0.365126,Bearish
20220614T185330,-0.116485,Neutral
20220614T201756,0.623645,Bullish
20220614T211803,0.129704,Neutral
20220615T050000,0.152529,Somewhat-Bullish
20220615T092019,6.7e-05,Neutral
20220615T113632,0.000587,Neutral
20220615T133200,-0.006669,Neutral
20220615T134304,0.001178,Neutral
20220615T151542,0.021705,Neutral
20220615T151944,0.235626,Somewhat-Bullish
20220615T191200,0.370039,Bullish
20220615T203000,0.302092,Somewhat-Bullish
20220615T204833,-0.019219,Neutral
20220615T204940,0.059844,Neutral
20220616T090300,0.241044,Somewhat-Bullish
20220616T115500,-0.145904,Neutral
20220616T200628,0.161522,Somewhat-Bullish
20220616T205700,0.03206,Neutral
20220617T104400,0.110782,Neutral
20220617T171500,0.01229,Neutral
20220617T184900,0.036668,Neutral
20220618T214127,0.071645,Neutral
20220619T122200,0.031625,Neutral
20220619T124703,0.156239,Somewhat-Bullish
20220620T120000,0.154043,Somewhat-Bullish
20220620T121418,6.7e-05,Neutral
20220620T143300,0.03775,Neutral
20220621T111456,0.19081,Somewhat-Bullish
20220621T113000,0.003756,Neutral
20220621T150300,0.039052,Neutral
20220621T150500,0.094406,Neutral
20220621T154500,0.023306,Neutral
20220622T023000,0.000773,Neutral
20220623T140000,0.000533,Neutral
20220623T140000,0.002257,Neutral
20220623T194001,0.208904,Somewhat-Bullish
20220623T204500,0.001293,Neutral
20220623T213439,-0.187706,Somewhat-Bearish
20220624T093000,0.004347,Neutral
20220624T184900,0.197358,Somewhat-Bullish
20220624T214600,-0.069718,Neutral
20220625T203211,0.00436,Neutral
20220627T114000,0.000918,Neutral
20220627T150000,0.000512,Neutral
20220627T204005,-0.01813,Neutral
20220627T205700,-0.056984,Neutral
20220628T054500,0.109927,Neutral
20220628T061500,0.000699,Neutral
20220628T101500,0.000611,Neutral
20220628T113811,0.000275,Neutral
20220628T123000,0.000851,Neutral
20220628T123500,0.000719,Neutral
20220628T141200,0.074493,Neutral
20220629T051000,0.001274,Neutral
20220629T070000,0.001155,Neutral
20220629T091316,4.5e-05,Neutral
20220629T123000,0.161732,Somewhat-Bullish
20220629T141153,0.012417,Neutral
20220629T171800,0.15782,Somewhat-Bullish
20220629T201500,0.00228,Neutral
20220629T205900,0.002363,Neutral
20220629T230900,-0.012498,Neutral
20220629T231200,-0.012498,Neutral
20220630T001000,0.000497,Neutral
20220630T102010,0.003119,Neutral
20220630T103500,-0.08295,Neutral
20220630T114000,0.013934,Neutral
20220630T153000,0.001155,Neutral
20220630T164433,-0.170935,Somewhat-Bearish
20220630T213156,-0.546168,Bearish
20220630T230500,0.002353,Neutral
20220701T110500,0.007372,Neutral
20220701T124300,0.002363,Neutral
20220701T141645,0.045734,Neutral
20220701T151200,0.033203,Neutral
20220701T153500,0.003092,Neutral
20220701T210110,-0.058709,Neutral
20220703T112500,0.027515,Neutral
20220704T121200,0.483821,Bullish
20220704T123900,0.002337,Neutral
20220704T141000,0.001154,Neutral
20220705T123004,0.000339,Neutral
20220705T182349,-0.022432,Neutral
20220706T024800,0.070629,Neutral
20220706T154830,-0.185914,Somewhat-Bearish
20220706T173121,0.286171,Somewhat-Bullish
20220706T223500,-0.012498,Neutral
20220706T223500,-0.012498,Neutral
20220706T224200,0.042564,Neutral
20220708T104900,0.022712,Neutral
20220708T133805,0.051668,Neutral
20220709T012400,0.062412,Neutral
20220711T104600,0.090612,Neutral
20220711T105706,-0.074448,Neutral
20220711T134353,0.305168,Somewhat-Bullish
20220711T182737,0.066866,Neutral
20220712T153000,0.113704,Neutral
20220712T153000,0.06271,Neutral
20220713T120500,0.130453,Neutral
20220713T141110,0.0,Neutral
20220713T143000,0.035994,Neutral
20220713T143000,0.238134,Somewhat-Bullish
20220713T151500,0.0,Neutral
20220713T153000,0.094757,Neutral
20220713T191700,0.179181,Somewhat-Bullish
20220713T192500,0.179181,Somewhat-Bullish
20220713T202720,0.059955,Neutral
20220714T121000,0.175445,Somewhat-Bullish
20220714T121555,0.081226,Neutral
20220714T184302,0.050013,Neutral
20220714T190900,0.022119,Neutral
20220715T100000,-0.013965,Neutral
20220715T220629,0.387251,Bullish
20220718T110000,0.0,Neutral
20220718T110000,0.0,Neutral
20220718T153511,0.078283,Neutral
20220719T100000,0.174761,Somewhat-Bullish
20220719T114912,0.149242,Neutral
20220719T120000,0.0,Neutral
20220719T140409,0.08568,Neutral
20220720T020400,0.164419,Somewhat-Bullish
20220720T104729,0.304739,Somewhat-Bullish
20220720T112931,0.115517,Neutral
20220720T194000,0.191757,Somewhat-Bullish
20220720T220019,0.241807,Somewhat-Bullish
20220721T083515,0.0,Neutral
20220721T102006,0.276488,Somewhat-Bullish
20220721T120000,0.0,Neutral
20220721T120000,0.0,Neutral
20220721T160527,0.289023,Somewhat-Bullish
20220721T163612,0.101977,Neutral
20220724T130500,-0.051609,Neutral
20220725T162835,0.023767,Neutral
20220725T165900,-0.007545,Neutral
20220726T090740,0.0,Neutral
20220726T100000,0.586059,Bullish
20220726T101500,0.11941,Neutral
20220726T113946,-0.019011,Neutral
20220726T120000,0.0,Neutral
20220726T125000,0.075884,Neutral
20220726T152800,0.122973,Neutral
20220726T153000,-0.043222,Neutral
20220726T220017,0.217883,Somewhat-Bullish
20220727T092831,0.073677,Neutral
20220727T120000,0.455063,Bullish
20220727T122300,0.211321,Somewhat-Bullish
20220727T142606,0.060948,Neutral
20220727T180459,0.0,Neutral
20220727T220000,0.033994,Neutral
20220728T120000,0.0,Neutral
20220728T120000,0.0,Neutral
20220728T160700,0.56325,Bullish
20220729T213500,0.087883,Neutral
20220731T235000,0.149695,Neutral
20220801T190700,0.416813,Bullish
20220801T220006,0.093817,Neutral
20220802T115200,-0.033993,Neutral
20220802T123900,0.299069,Somewhat-Bullish
20220803T074406,0.082062,Neutral
20220803T111432,0.0,Neutral
20220803T112332,0.020916,Neutral
20220803T131140,0.086207,Neutral
20220803T140000,-0.17362,Somewhat-Bearish
20220803T155500,0.100504,Neutral
20220803T165348,0.313531,Somewhat-Bullish
20220804T130000,0.0,Neutral
20220804T130000,0.0,Neutral
20220804T145837,0.122872,Neutral
20220804T152322,0.160314,Somewhat-Bullish
20220804T225723,0.074,Neutral
20220805T015432,0.085152,Neutral
20220805T151030,-0.130726,Neutral
20220805T155625,0.078714,Neutral
20220805T202400,-0.557734,Bearish
20220808T013000,0.0,Neutral
20220808T134905,0.037238,Neutral
20220808T140902,0.0,Neutral
20220808T142000,0.0,Neutral
20220808T170000,-0.025463,Neutral
20220808T220005,0.30565,Somewhat-Bullish
20220809T113546,0.0,Neutral
20220809T114500,0.513088,Bullish
20220809T143000,0.022215,Neutral
20220809T153000,0.150612,Somewhat-Bullish
20220809T230000,0.092872,Neutral
20220810T110426,-0.146158,Neutral
20220810T120000,-0.189336,Somewhat-Bearish
20220810T120426,0.0,Neutral
20220810T153000,0.274969,Somewhat-Bullish
20220810T153700,0.0,Neutral
20220811T174530,0.122765,Neutral
20220811T181400,0.041325,Neutral
20220812T122900,0.057295,Neutral
20220812T122942,-0.016853,Neutral
20220812T133021,0.0,Neutral
20220812T191244,0.047546,Neutral
20220815T125003,0.429936,Bullish
20220815T220004,0.262857,Somewhat-Bullish
20220816T044000,-0.076908,Neutral
20220816T122624,0.015894,Neutral
20220816T140203,-0.12174,Neutral
20220816T154000,0.029397,Neutral
20220816T164000,0.201029,Somewhat-Bullish
20220816T172300,0.281828,Somewhat-Bullish
20220816T185209,0.313531,Somewhat-Bullish
20220817T091852,0.400243,Bullish
20220817T093500,0.343578,Somewhat-Bullish
20220818T103442,0.235352,Somewhat-Bullish
20220818T120200,0.136788,Neutral
20220818T121000,0.134649,Neutral
20220819T105000,0.110371,Neutral
20220819T105200,0.140995,Neutral
20220819T121800,0.15144,Somewhat-Bullish
20220819T140005,0.0,Neutral
20220819T154500,-0.070772,Neutral
20220819T154500,-0.070772,Neutral
20220819T170237,0.0,Neutral
20220819T184832,0.042822,Neutral
20220822T120000,0.222536,Somewhat-Bullish
20220822T122900,0.398186,Bullish
20220822T130400,0.045141,Neutral
20220822T132900,0.158256,Somewhat-Bullish
20220822T160834,0.357513,Bullish
20220823T083500,0.071664,Neutral
20220823T094908,0.0,Neutral
20220823T095500,0.378222,Bullish
20220823T095600,0.355038,Bullish
20220823T142400,0.134218,Neutral
20220823T153000,-0.096065,Neutral
20220823T160614,-0.021316,Neutral
20220823T171229,0.08568,Neutral
20220823T193532,0.10825,Neutral
20220823T220009,0.211344,Somewhat-Bullish
20220824T121500,-0.013821,Neutral
20220824T134600,0.267315,Somewhat-Bullish
20220824T142548,0.030038,Neutral
20220824T153000,0.0,Neutral
20220824T153000,0.0,Neutral
20220824T195000,0.01962,Neutral
20220824T212507,0.144793,Neutral
20220825T141500,0.0,Neutral
20220825T212509,0.143376,Neutral
20220829T101919,0.0,Neutral
20220829T114012,0.013016,Neutral
20220829T133215,0.0,Neutral
20220829T220008,0.155883,Somewhat-Bullish
20220830T081000,0.079189,Neutral
20220831T130000,0.154461,Somewhat-Bullish
20220831T140702,0.0,Neutral
20220831T223300,0.054201,Neutral
20220901T095842,0.0,Neutral
20220901T123000,0.079687,Neutral
20220901T130000,-0.043065,Neutral
20220901T145729,0.052423,Neutral
20220901T154800,-0.081484,Neutral
20220901T160616,0.195259,Somewhat-Bullish
20220902T114000,0.098024,Neutral
20220902T114000,0.102041,Neutral
20220902T174800,0.21322,Somewhat-Bullish
20220902T183806,0.0,Neutral
20220903T053036,-0.033028,Neutral
20220905T085835,0.044806,Neutral
20220905T133500,0.056172,Neutral
20220905T140000,0.0,Neutral
20220906T095101,0.403878,Bullish
20220906T132100,0.316768,Somewhat-Bullish
20220906T141519,0.067874,Neutral
20220906T161332,0.0,Neutral
20220906T220018,0.178262,Somewhat-Bullish
20220907T102300,0.093893,Neutral
20220907T144431,0.002842,Neutral
20220907T153000,0.107145,Neutral
20220907T160338,0.0,Neutral
20220907T214600,0.544724,Bullish
20220907T215021,0.312281,Somewhat-Bullish
20220907T220800,0.120105,Neutral
20220907T221000,0.120105,Neutral
20220908T105000,0.116607,Neutral
20220908T130045,0.174624,Somewhat-Bullish
20220908T132829,0.033526,Neutral
20220908T143035,0.039866,Neutral
20220908T153000,0.0,Neutral
20220908T154600,0.481442,Bullish
20220908T220000,0.0,Neutral
20220909T100300,-0.081904,Neutral
20220909T140900,-0.197376,Somewhat-Bearish
20220909T152700,0.193683,Somewhat-Bullish
20220909T200550,0.0,Neutral
20220909T204059,0.025577,Neutral
20220909T204531,0.306263,Somewhat-Bullish
20220911T085400,0.257364,Somewhat-Bullish
20220911T114200,0.008367,Neutral
20220911T125836,0.031407,Neutral
20220912T064500,0.0,Neutral
20220912T080344,0.616155,Bullish
20220912T083012,0.0,Neutral
20220912T090000,-0.007234,Neutral
20220912T093233,0.0,Neutral
20220912T110538,0.0,Neutral
20220912T111401,0.265492,Somewhat-Bullish
20220912T115800,0.146209,Neutral
20220912T120600,0.452902,Bullish
20220912T122918,0.106243,Neutral
20220912T123600,0.0,Neutral
20220912T143900,0.167471,Somewhat-Bullish
20220912T153100,-0.070615,Neutral
20220912T153435,0.0,Neutral
20220912T154315,0.210553,Somewhat-Bullish
20220912T161500,0.0,Neutral
20220912T200500,0.094311,Neutral
20220912T201807,0.39524,Bullish
20220912T202400,0.220644,Somewhat-Bullish
20220912T202400,0.20429,Somewhat-Bullish
20220912T202500,0.164163,Somewhat-Bullish
20220912T212504,0.197499,Somewhat-Bullish
20220912T220800,0.518104,Bullish
20220912T222500,0.114705,Neutral
20220913T013040,0.100105,Neutral
20220913T081037,0.287043,Somewhat-Bullish
20220913T083103,0.544766,Bullish
20220913T084400,0.0,Neutral
20220913T093245,0.142391,Neutral
20220913T094700,0.215719,Somewhat-Bullish
20220913T101000,0.404488,Bullish
20220913T102005,0.268326,Somewhat-Bullish
20220913T105900,0.223818,Somewhat-Bullish
20220913T110300,0.0,Neutral
20220913T110939,0.23334,Somewhat-Bullish
20220913T113500,-0.089367,Neutral
20220913T120500,0.447041,Bullish
20220913T121437,0.261722,Somewhat-Bullish
20220913T122904,0.302036,Somewhat-Bullish
20220913T134800,0.199576,Somewhat-Bullish
20220913T141716,-0.078965,Neutral
20220913T143000,0.013735,Neutral
20220913T150533,-0.743415,Bearish
20220913T151421,0.185389,Somewhat-Bullish
20220913T154800,0.003924,Neutral
20220913T155600,0.255817,Somewhat-Bullish
20220913T155900,0.319116,Somewhat-Bullish
20220913T163100,0.396407,Bullish
20220913T163237,0.447495,Bullish
20220913T163845,-0.136584,Neutral
20220913T170101,0.0,Neutral
20220913T170643,0.232357,Somewhat-Bullish
20220913T175600,0.367719,Bullish
20220913T205122,0.213577,Somewhat-Bullish
20220914T090500,0.126256,Neutral
20220914T133100,0.370698,Bullish
20220914T153000,0.094912,Neutral
20220914T160100,0.144618,Neutral
20220914T165600,0.276949,Somewhat-Bullish
20220914T210200,0.027559,Neutral
20220914T211511,0.0,Neutral
20220915T122117,0.165262,Somewhat-Bullish
20220915T122500,0.110309,Neutral
20220915T152500,0.0,Neutral
20220916T080000,0.0,Neutral
20220916T130007,0.143753,Neutral
